Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1
Upper Discriminator:	2
Lower Discriminator:	0
Calibration Coefficients:	1.3809503248807016E-7	0.002617851251796249	0.040505948341132816
Calibration Channels:	383	639	200
Calibration Energies:	1.0634	1.7697	0.5696
Elapsed Real Time:	495.59
Elapsed Live Time:	494.23
Start Time:	April 23, 2019, 04:07:55
End Time:	April 23, 2019, 04:16:10
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
57	0.19017214045407277	300
58	0.19280587263460508	310
59	0.1954398810052025	311
60	0.19807416556586482	285
61	0.2007087263165921	338
62	0.2033435632573844	296
63	0.20597867638824163	286
64	0.20861406570916385	290
65	0.21124973122015112	287
66	0.2138856729212033	292
67	0.21652189081232043	297
68	0.2191583848935026	258
69	0.22179515516474968	295
70	0.2244322016260618	248
71	0.22706952427743882	279
72	0.22970712311888086	260
73	0.2323449981503879	265
74	0.2349831493719599	247
75	0.2376215767835969	265
76	0.24026028038529879	245
77	0.24289926017706576	254
78	0.24553851615889766	248
79	0.24817804833079454	275
80	0.25081785669275636	222
81	0.2534579412447832	230
82	0.256098301986875	255
83	0.25873893891903177	246
84	0.2613798520412535	230
85	0.26402104135354026	229
86	0.266662506855892	254
87	0.26930424854830864	257
88	0.27194626643079034	244
89	0.27458856050333696	247
90	0.2772311307659486	246
91	0.27987397721862517	243
92	0.28251709986136675	242
93	0.28516049869417326	201
94	0.28780417371704475	236
95	0.2904481249299813	233
96	0.29309235233298275	213
97	0.29573685592604915	244
98	0.2983816357091806	218
99	0.301026691682377	211
100	0.3036720238456384	221
101	0.30631763219896474	226
102	0.30896351674235606	215
103	0.31160967747581236	236
104	0.31425611439933365	205
105	0.3169028275129199	237
106	0.31954981681657113	255
107	0.3221970823102873	221
108	0.3248446239940685	254
109	0.3274924418679147	217
110	0.3301405359318258	237
111	0.3327889061858019	248
112	0.33543755262984304	245
113	0.3380864752639491	225
114	0.34073567408812017	238
115	0.3433851491023561	234
116	0.3460349003066571	266
117	0.3486849277010231	250
118	0.351335231285454	262
119	0.35398581105995	242
120	0.35663666702451086	250
121	0.3592877991791368	268
122	0.36193920752382763	256
123	0.36459089205858347	297
124	0.3672428527834042	273
125	0.36989508969829	270
126	0.37254760280324073	281
127	0.37520039209825645	320
128	0.3778534575833372	319
129	0.3805067992584829	302
130	0.38316041712369353	327
131	0.3858143111789692	279
132	0.3884684814243098	282
133	0.39112292785971536	288
134	0.3937776504851859	290
135	0.3964326493007215	288
136	0.399087924306322	284
137	0.40174347550198747	201
138	0.40439930288771797	180
139	0.4070554064635134	174
140	0.4097117862293738	178
141	0.4123684421852992	165
142	0.41502537433128955	142
143	0.4176825826673449	128
144	0.4203400671934652	150
145	0.42299782790965057	155
146	0.42565586481590084	158
147	0.4283141779122161	130
148	0.43097276719859634	133
149	0.4336316326750415	148
150	0.4362907743415517	139
151	0.4389501921981268	115
152	0.441609886244767	117
153	0.4442698564814721	111
154	0.4469301029082422	101
155	0.4495906255250772	124
156	0.4522514243319773	100
157	0.45491249932894234	112
158	0.4575738505159723	104
159	0.4602354778930673	117
160	0.4628973814602272	93
161	0.4655595612174521	87
162	0.468222017164742	86
163	0.4708847493020969	77
164	0.47354775762951673	93
165	0.47621104214700155	94
166	0.47887460285455136	86
167	0.48153843975216615	86
168	0.4842025528398459	76
169	0.48686694211759063	73
170	0.4895316075854003	79
171	0.492196549243275	85
172	0.49486176709121465	69
173	0.4975272611292193	72
174	0.500193031357289	56
175	0.5028590777754235	67
176	0.5055254003836231	63
177	0.5081919991818876	78
178	0.5108588741702171	62
179	0.5135260253486116	68
180	0.5161934527170711	69
181	0.5188611562755955	79
182	0.5215291360241849	82
183	0.5241973919628393	69
184	0.5268659240915587	58
185	0.5295347324103431	60
186	0.5322038169191924	63
187	0.5348731776181067	58
188	0.537542814507086	59
189	0.5402127275861301	69
190	0.5428829168552395	78
191	0.5455533823144137	52
192	0.5482241239636529	74
193	0.550895141802957	66
194	0.5535664358323261	59
195	0.5562380060517602	67
196	0.5589098524612593	77
197	0.5615819750608234	60
198	0.5642543738504524	72
199	0.5669270488301464	66
200	0.5695999999999054	515
201	0.5722732273597294	3088
202	0.5749467309096183	301
203	0.5776205106495723	55
204	0.5802945665795911	57
205	0.582968898699675	39
206	0.5856435070098239	58
207	0.5883183915100377	53
208	0.5909935522003166	58
209	0.5936689890806603	66
210	0.596344702151069	51
211	0.5990206914115427	50
212	0.6016969568620814	62
213	0.6043734985026851	44
214	0.6070503163333537	48
215	0.6097274103540874	54
216	0.612404780564886	70
217	0.6150824269657496	63
218	0.6177603495566781	68
219	0.6204385483376716	50
220	0.6231170233087302	58
221	0.6257957744698537	55
222	0.6284748018210422	48
223	0.6311541053622957	48
224	0.633833685093614	44
225	0.6365135410149975	62
226	0.6391936731264458	55
227	0.6418740814279591	74
228	0.6445547659195375	78
229	0.6472357266011807	70
230	0.649916963472889	49
231	0.6525984765346622	60
232	0.6552802657865004	59
233	0.6579623312284036	57
234	0.6606446728603719	70
235	0.663327290682405	66
236	0.6660101846945031	51
237	0.6686933548966663	57
238	0.6713768012888943	52
239	0.6740605238711874	50
240	0.6767445226435455	64
241	0.6794287976059684	64
242	0.6821133487584564	55
243	0.6847981761010095	60
244	0.6874832796336273	56
245	0.6901686593563102	50
246	0.6928543152690582	55
247	0.6955402473718709	50
248	0.6982264556647488	78
249	0.7009129401476916	55
250	0.7035997008206994	68
251	0.7062867376837721	61
252	0.7089740507369099	63
253	0.7116616399801127	47
254	0.7143495054133804	52
255	0.717037647036713	75
256	0.7197260648501107	61
257	0.7224147588535733	65
258	0.725103729047101	61
259	0.7277929754306935	57
260	0.7304824980043512	65
261	0.7331722967680736	69
262	0.7358623717218612	55
263	0.7385527228657137	69
264	0.7412433501996312	64
265	0.7439342537236135	65
266	0.7466254334376609	77
267	0.7493168893417733	71
268	0.7520086214359506	65
269	0.754700629720193	74
270	0.7573929141945003	65
271	0.7600854748588727	72
272	0.7627783117133099	67
273	0.7654714247578122	76
274	0.7681648139923793	85
275	0.7708584794170116	77
276	0.7735524210317087	75
277	0.7762466388364709	78
278	0.7789411328312981	86
279	0.7816359030161901	70
280	0.7843309493911472	84
281	0.7870262719561694	87
282	0.7897218707112563	57
283	0.7924177456564083	91
284	0.7951138967916253	80
285	0.7978103241169072	85
286	0.8005070276322541	78
287	0.8032040073376661	66
288	0.8059012632331429	71
289	0.8085987953186848	93
290	0.8112966035942917	85
291	0.8139946880599636	108
292	0.8166930487157004	81
293	0.8193916855615021	93
294	0.8220905985973689	91
295	0.8247897878233006	95
296	0.8274892532392972	105
297	0.830188994845359	88
298	0.8328890126414856	107
299	0.8355893066276773	106
300	0.8382898768039339	122
301	0.8409907231702555	116
302	0.8436918457266419	112
303	0.8463932444730934	95
304	0.8490949194096099	91
305	0.8517968705361915	98
306	0.854499097852838	89
307	0.8572016013595494	75
308	0.8599043810563257	62
309	0.8626074369431671	49
310	0.8653107690200735	40
311	0.8680143772870449	43
312	0.8707182617440812	42
313	0.8734224223911825	36
314	0.8761268592283488	38
315	0.8788315722555801	30
316	0.8815365614728763	49
317	0.8842418268802374	42
318	0.8869473684776636	36
319	0.8896531862651548	41
320	0.8923592802427108	31
321	0.8950656504103319	42
322	0.897772296768018	38
323	0.900479219315769	30
324	0.9031864180535851	26
325	0.905893892981466	39
326	0.9086016440994121	22
327	0.911309671407423	40
328	0.914017974905499	30
329	0.9167265545936399	28
330	0.9194354104718458	25
331	0.9221445425401167	28
332	0.9248539507984526	32
333	0.9275636352468534	26
334	0.9302735958853191	21
335	0.9329838327138499	18
336	0.9356943457324457	17
337	0.9384051349411064	22
338	0.9411162003398321	18
339	0.9438275419286226	20
340	0.9465391597074784	11
341	0.949251053676399	11
342	0.9519632238353846	12
343	0.9546756701844351	10
344	0.9573883927235507	14
345	0.9601013914527312	7
346	0.9628146663719768	10
347	0.9655282174812873	14
348	0.9682420447806627	9
349	0.9709561482701031	12
350	0.9736705279496085	8
351	0.9763851838191789	7
352	0.9791001158788143	11
353	0.9818153241285147	5
354	0.98453080856828	9
355	0.9872465691981103	10
356	0.9899626060180056	12
357	0.9926789190279657	4
358	0.9953955082279909	6
359	0.9981123736180811	9
360	1.0008295151982363	8
361	1.0035469329684563	9
362	1.0062646269287414	6
363	1.0089825970790915	9
364	1.0117008434195067	7
365	1.0144193659499867	7
366	1.0171381646705318	12
367	1.0198572395811418	3
368	1.0225765906818167	9
369	1.0252962179725567	6
370	1.0280161214533616	11
371	1.0307363011242316	8
372	1.0334567569851665	9
373	1.0361774890361664	8
374	1.0388984972772313	9
375	1.0416197817083608	13
376	1.0443413423295556	7
377	1.0470631791408154	6
378	1.0497852921421402	7
379	1.05250768133353	8
380	1.0552303467149846	9
381	1.0579532882865044	12
382	1.060676506048089	22
383	1.0633999999997388	463
384	1.0661237701414532	668
385	1.0688478164732327	21
386	1.0715721389950772	8
387	1.0742967377069867	3
388	1.0770216126089611	5
389	1.0797467637010008	3
390	1.0824721909831052	6
391	1.0851978944552747	4
392	1.087923874117509	8
393	1.0906501299698084	7
394	1.0933766620121728	7
395	1.0961034702446022	11
396	1.0988305546670964	9
397	1.1015579152796557	4
398	1.10428555208228	4
399	1.1070134650749692	6
400	1.1097416542577234	7
401	1.1124701196305427	5
402	1.115198861193427	4
403	1.117927878946376	6
404	1.1206571728893902	6
405	1.1233867430224693	6
406	1.1261165893456133	6
407	1.1288467118588223	3
408	1.1315771105620964	4
409	1.1343077854554353	4
410	1.1370387365388395	6
411	1.1397699638123084	9
412	1.1425014672758422	6
413	1.1452332469294413	6
414	1.1479653027731052	4
415	1.150697634806834	5
416	1.1534302430306278	6
417	1.1561631274444866	3
418	1.1588962880484104	7
419	1.1616297248423992	3
420	1.164363437826453	3
421	1.1670974270005714	4
422	1.1698316923647551	7
423	1.1725662339190037	9
424	1.1753010516633176	7
425	1.178036145597696	3
426	1.1807715157221397	5
427	1.1835071620366482	5
428	1.1862430845412217	3
429	1.1889792832358603	5
430	1.191715758120564	6
431	1.1944525091953324	1
432	1.197189536460166	7
433	1.1999268399150642	8
434	1.2026644195600276	4
435	1.205402275395056	6
436	1.2081404074201494	7
437	1.2108788156353076	7
438	1.2136175000405311	6
439	1.2163564606358193	4
440	1.2190956974211726	6
441	1.2218352103965908	4
442	1.224574999562074	3
443	1.2273150649176223	5
444	1.2300554064632354	5
445	1.2327960241989135	7
446	1.2355369181246567	1
447	1.238278088240465	5
448	1.241019534546338	7
449	1.243761257042276	5
450	1.246503255728279	4
451	1.249245530604347	5
452	1.25198808167048	4
453	1.2547309089266778	3
454	1.2574740123729409	1
455	1.2602173920092687	7
456	1.2629610478356617	1
457	1.2657049798521196	8
458	1.2684491880586422	3
459	1.27119367245523	4
460	1.2739384330418828	7
461	1.2766834698186005	7
462	1.2794287827853832	8
463	1.282174371942231	4
464	1.2849202372891437	2
465	1.2876663788261213	6
466	1.290412796553164	4
467	1.2931594904702717	5
468	1.2959064605774442	4
469	1.2986537068746817	3
470	1.3014012293619843	3
471	1.304149028039352	4
472	1.3068971029067844	6
473	1.309645453964282	3
474	1.3123940812118444	4
475	1.3151429846494718	3
476	1.3178921642771642	6
477	1.3206416200949216	7
478	1.3233913521027438	6
479	1.3261413603006313	3
480	1.3288916446885837	5
481	1.3316422052666008	4
482	1.3343930420346832	1
483	1.3371441549928305	5
484	1.3398955441410425	5
485	1.3426472094793198	4
486	1.345399151007662	8
487	1.348151368726069	3
488	1.3509038626345413	3
489	1.3536566327330783	6
490	1.3564096790216804	1
491	1.3591630015003475	2
492	1.3619166001690794	5
493	1.3646704750278764	7
494	1.3674246260767382	1
495	1.3701790533156653	4
496	1.3729337567446571	4
497	1.375688736363714	2
498	1.378443992172836	2
499	1.3811995241720227	2
500	1.3839553323612745	7
501	1.3867114167405914	5
502	1.3894677773099733	6
503	1.39222441406942	2
504	1.3949813270189317	5
505	1.3977385161585085	7
506	1.4004959814881501	1
507	1.4032537230078568	10
508	1.4060117407176285	12
509	1.408770034617465	3
510	1.4115286047073667	6
511	1.4142874509873333	6
512	1.4170465734573647	4
513	1.4198059721174614	7
514	1.4225656469676229	6
515	1.4253255980078494	6
516	1.4280858252381408	6
517	1.4308463286584971	6
518	1.4336071082689186	7
519	1.436368164069405	5
520	1.4391294960599563	1
521	1.4418911042405727	3
522	1.444652988611254	1
523	1.4474151491720002	4
524	1.4501775859228117	4
525	1.4529402988636877	2
526	1.455703287994629	6
527	1.4584665533156351	4
528	1.4612300948267063	5
529	1.4639939125278425	4
530	1.4667580064190435	1
531	1.4695223765003096	3
532	1.4722870227716407	3
533	1.4750519452330366	3
534	1.4778171438844976	2
535	1.4805826187260236	1
536	1.4833483697576146	5
537	1.4861143969792705	2
538	1.4888807003909916	4
539	1.4916472799927774	3
540	1.4944141357846283	2
541	1.4971812677665441	2
542	1.499948675938525	2
543	1.5027163603005709	6
544	1.5054843208526816	5
545	1.5082525575948573	7
546	1.511021070527098	3
547	1.5137898596494037	5
548	1.5165589249617746	5
549	1.5193282664642103	3
550	1.5220978841567108	5
551	1.5248677780392765	5
552	1.5276379481119071	4
553	1.5304083943746025	5
554	1.5331791168273632	5
555	1.5359501154701887	2
556	1.5387213903030792	4
557	1.5414929413260348	4
558	1.5442647685390551	3
559	1.5470368719421406	2
560	1.549809251535291	5
561	1.5525819073185063	1
562	1.5553548392917866	3
563	1.558128047455132	1
564	1.5609015318085424	2
565	1.5636752923520176	1
566	1.566449329085558	4
567	1.569223642009163	4
568	1.571998231122833	3
569	1.5747730964265683	3
570	1.5775482379203685	1
571	1.5803236556042337	2
572	1.5830993494781638	1
573	1.5858753195421589	2
574	1.5886515657962188	1
575	1.591428088240344	4
576	1.594204886874534	3
577	1.596981961698789	1
578	1.599759312713109	0
579	1.6025369399174938	1
580	1.6053148433119437	2
581	1.6080930228964587	1
582	1.6108714786710385	1
583	1.6136502106356834	1
584	1.6164292187903933	1
585	1.6192085031351682	0
586	1.621988063670008	1
587	1.6247679003949127	0
588	1.6275480133098823	1
589	1.6303284024149172	9
590	1.6331090677100168	3
591	1.6358900091951813	0
592	1.6386712268704111	1
593	1.6414527207357057	0
594	1.6442344907910653	0
595	1.64701653703649	4
596	1.6497988594719795	1
597	1.652581458097534	0
598	1.6553643329131535	0
599	1.658147483918838	0
600	1.6609309111145873	0
601	1.6637146145004018	0
602	1.6664985940762813	1
603	1.6692828498422256	0
604	1.6720673817982348	1
605	1.674852189944309	0
606	1.6776372742804484	0
607	1.6804226348066527	1
608	1.683208271522922	0
609	1.685994184429256	0
610	1.6887803735256552	0
611	1.6915668388121194	0
612	1.6943535802886487	1
613	1.6971405979552427	0
614	1.699927891811902	2
615	1.702715461858626	0
616	1.7055033080954152	0
617	1.7082914305222692	0
618	1.7110798291391882	1
619	1.7138685039461723	0
620	1.7166574549432212	1
621	1.7194466821303351	0
622	1.7222361855075141	0
623	1.725025965074758	0
624	1.7278160208320668	0
625	1.7306063527794406	0
626	1.7333969609168796	0
627	1.7361878452443833	0
628	1.738979005761952	2
629	1.741770442469586	1
630	1.7445621553672845	1
631	1.7473541444550482	1
632	1.750146409732877	0
633	1.7529389512007707	0
634	1.7557317688587293	0
635	1.758524862706753	0
636	1.7613182327448416	3
637	1.764111878972995	0
638	1.7669058013912136	12
639	1.7696999999994971	39
640	1.7724944747978455	5
641	1.775289225786259	0
642	1.7780842529647374	0
643	1.7808795563332807	1
644	1.7836751358918892	0
645	1.7864709916405626	0
646	1.789267123579301	0
647	1.7920635317081042	0
648	1.7948602160269724	1
649	1.7976571765359057	1
650	1.800454413234904	1
651	1.8032519261239672	0
652	1.8060497152030954	0
653	1.8088477804722887	0
654	1.811646121931547	0
655	1.81444473958087	2
656	1.8172436334202582	0
657	1.8200428034497111	0
658	1.8228422496692294	0
659	1.8256419720788124	0
660	1.8284419706784603	1
661	1.8312422454681734	1
662	1.8340427964479513	0
663	1.8368436236177943	0
664	1.839644726977702	0
665	1.8424461065276752	1
666	1.845247762267713	1
667	1.8480496941978157	1
668	1.8508519023179837	0
669	1.8536543866282165	0
670	1.8564571471285143	0
671	1.859260183818877	0
672	1.8620634966993046	0
673	1.8648670857697973	0
674	1.867670951030355	0
675	1.8704750924809779	0
676	1.8732795101216655	0
677	1.8760842039524177	0
678	1.8788891739732354	0
679	1.881694420184118	0
680	1.8844999425850655	0
681	1.887305741176078	0
682	1.8901118159571555	1
683	1.892918166928298	0
684	1.8957247940895054	0
685	1.8985316974407778	0
686	1.9013388769821153	0
687	1.9041463327135175	2
688	1.906954064634985	0
689	1.9097620727465172	0
690	1.9125703570481145	0
691	1.9153789175397768	1
692	1.9181877542215042	0
693	1.9209968670932964	0
694	1.9238062561551537	0
695	1.9266159214070757	0
696	1.929425862849063	0
697	1.9322360804811152	0
698	1.9350465743032321	0
699	1.9378573443154143	0
700	1.9406683905176614	0
701	1.9434797129099735	0
702	1.9462913114923504	0
703	1.9491031862647923	1
704	1.9519153372272993	0
705	1.9547277643798713	0
706	1.9575404677225081	1
707	1.9603534472552102	0
708	1.963166702977977	0
709	1.9659802348908089	0
710	1.9687940429937056	1
711	1.9716081272866675	0
712	1.9744224877696943	0
713	1.977237124442786	0
714	1.9800520373059425	0
715	1.9828672263591642	0
716	1.9856826916024508	0
717	1.9884984330358026	0
718	1.9913144506592193	0
719	1.9941307444727008	0
720	1.9969473144762473	0
721	1.999764160669859	0
722	2.0025812830535354	0
723	2.0053986816272773	0
724	2.0082163563910838	1
725	2.0110343073449553	0
726	2.0138525344888913	0
727	2.016671037822893	0
728	2.0194898173469595	0
729	2.0223088730610908	0
730	2.025128204965287	1
731	2.0279478130595483	0
732	2.0307676973438746	0
733	2.033587857818266	0
734	2.0364082944827224	0
735	2.0392290073372434	0
736	2.0420499963818295	0
737	2.0448712616164806	0
738	2.0476928030411967	0
739	2.050514620655978	0
740	2.053336714460824	0
741	2.0561590844557354	0
742	2.058981730640711	0
743	2.0618046530157526	0
744	2.0646278515808585	0
745	2.0674513263360295	0
746	2.0702750772812655	0
747	2.073099104416566	0
748	2.075923407741932	0
749	2.078747987257363	0
750	2.0815728429628586	0
751	2.0843979748584194	0
752	2.087223382944045	0
753	2.090049067219736	0
754	2.092875027685492	0
755	2.095701264341313	0
756	2.0985277771871984	0
757	2.101354566223149	0
758	2.104181631449165	0
759	2.1070089728652457	0
760	2.109836590471391	2
761	2.1126644842676017	0
762	2.1154926542538774	0
763	2.118321100430218	0
764	2.1211498227966237	0
765	2.123978821353094	0
766	2.1268080960996296	0
767	2.1296376470362297	0
768	2.1324674741628957	0
769	2.135297577479626	0
770	2.138127956986421	0
771	2.1409586126832814	1
772	2.1437895445702067	0
773	2.146620752647197	0
774	2.1494522369142524	0
775	2.1522839973713728	0
776	2.155116034018558	0
777	2.1579483468558083	0
778	2.1607809358831234	0
779	2.1636138011005035	0
780	2.1664469425079487	0
781	2.169280360105459	0
782	2.1721140538930337	0
783	2.174948023870674	0
784	2.177782270038379	0
785	2.1806167923961493	0
786	2.1834515909439838	0
787	2.1862866656818842	0
788	2.189122016609849	0
789	2.191957643727879	0
790	2.1947935470359736	0
791	2.197629726534134	0
792	2.2004661822223586	0
793	2.203302914100649	0
794	2.2061399221690032	0
795	2.208977206427423	0
796	2.2118147668759076	0
797	2.2146526035144576	0
798	2.217490716343072	0
799	2.220329105361752	0
800	2.223167770570497	0
801	2.2260067119693066	0
802	2.228845929558181	0
803	2.2316854233371206	0
804	2.234525193306125	0
805	2.2373652394651944	0
806	2.2402055618143293	0
807	2.2430461603535283	0
808	2.2458870350827933	0
809	2.2487281860021224	0
810	2.251569613111517	0
811	2.2544113164109763	0
812	2.257253295900501	0
813	2.2600955515800902	0
814	2.2629380834497446	0
815	2.265780891509464	0
816	2.2686239757592483	0
817	2.2714673361990974	0
818	2.274310972829012	0
819	2.277154885648991	0
820	2.279999074659035	0
821	2.2828435398591442	0
822	2.2856882812493184	0
823	2.2885332988295577	0
824	2.291378592599862	0
825	2.294224162560231	0
826	2.297070008710665	0
827	2.2999161310511638	0
828	2.302762529581728	0
829	2.305609204302357	0
830	2.308456155213051	0
831	2.3113033823138096	0
832	2.314150885604634	0
833	2.3169986650855225	0
834	2.3198467207564764	0
835	2.322695052617495	0
836	2.325543660668579	0
837	2.3283925449097276	0
838	2.331241705340942	1
839	2.33409114196222	0
840	2.336940854773564	0
841	2.339790843774973	0
842	2.342641108966446	0
843	2.3454916503479852	0
844	2.3483424679195886	0
845	2.3511935616812574	0
846	2.354044931632991	1
847	2.3568965777747892	1
848	2.3597485001066527	0
849	2.3626006986285817	0
850	2.365453173340575	0
851	2.3683059242426334	0
852	2.3711589513347566	0
853	2.3740122546169453	0
854	2.3768658340891986	0
855	2.379719689751517	0
856	2.3825738216039003	0
857	2.3854282296463487	0
858	2.3882829138788617	0
859	2.39113787430144	0
860	2.3939931109140833	0
861	2.396848623716792	0
862	2.3997044127095646	0
863	2.4025604778924032	0
864	2.405416819265306	0
865	2.4082734368282743	0
866	2.411130330581307	0
867	2.4139875005244056	0
868	2.4168449466575685	0
869	2.4197026689807966	1
870	2.4225606674940896	0
871	2.4254189421974477	0
872	2.4282774930908704	0
873	2.4311363201743585	0
874	2.4339954234479113	0
875	2.4368548029115296	0
876	2.439714458565212	0
877	2.4425743904089603	0
878	2.4454345984427728	0
879	2.4482950826666503	0
880	2.4511558430805933	0
881	2.454016879684601	0
882	2.4568781924786736	0
883	2.4597397814628112	0
884	2.462601646637014	0
885	2.4654637880012813	0
886	2.4683262055556145	0
887	2.471188899300012	0
888	2.4740518692344744	0
889	2.476915115359002	0
890	2.479778637673595	0
891	2.482642436178252	0
892	2.4855065108729746	0
893	2.488370861757762	0
894	2.4912354888326145	0
895	2.4941003920975318	0
896	2.4969655715525145	0
897	2.4998310271975615	0
898	2.502696759032674	0
899	2.5055627670578513	0
900	2.508429051273094	0
901	2.511295611678401	0
902	2.514162448273773	0
903	2.51702956105921	0
904	2.5198969500347124	0
905	2.5227646152002796	0
906	2.525632556555912	0
907	2.528500774101609	1
908	2.531369267837371	0
909	2.534238037763198	0
910	2.53710708387909	0
911	2.539976406185047	0
912	2.5428460046810692	0
913	2.545715879367156	0
914	2.548586030243308	0
915	2.551456457309525	0
916	2.5543271605658067	0
917	2.557198140012154	0
918	2.5600693956485654	0
919	2.5629409274750423	0
920	2.565812735491584	0
921	2.568684819698191	0
922	2.5715571800948624	0
923	2.5744298166815995	0
924	2.577302729458401	0
925	2.580175918425268	0
926	2.5830493835821993	0
927	2.5859231249291965	0
928	2.588797142466258	0
929	2.5916714361933844	0
930	2.594546006110576	0
931	2.597420852217833	0
932	2.600295974515154	0
933	2.6031713730025405	0
934	2.606047047679992	0
935	2.608922998547509	0
936	2.6117992256050897	0
937	2.6146757288527365	0
938	2.617552508290448	0
939	2.6204295639182242	0
940	2.6233068957360652	0
941	2.6261845037439717	0
942	2.629062387941943	0
943	2.6319405483299794	0
944	2.6348189849080805	0
945	2.6376976976762467	0
946	2.640576686634478	0
947	2.6434559517827743	1
948	2.646335493121135	0
949	2.6492153106495615	0
950	2.6520954043680525	0
951	2.6549757742766085	0
952	2.6578564203752295	0
953	2.6607373426639156	0
954	2.6636185411426667	0
955	2.6665000158114824	0
956	2.6693817666703636	0
957	2.6722637937193094	0
958	2.6751460969583203	0
959	2.678028676387396	0
960	2.680911532006537	0
961	2.6837946638157426	0
962	2.6866780718150136	0
963	2.689561756004349	0
964	2.6924457163837503	0
965	2.695329952953216	0
966	2.6982144657127467	0
967	2.7010992546623425	0
968	2.7039843198020033	0
969	2.7068696611317287	0
970	2.7097552786515195	0
971	2.712641172361375	0
972	2.7155273422612956	0
973	2.718413788351281	0
974	2.7213005106313317	0
975	2.724187509101447	0
976	2.7270747837616276	0
977	2.729962334611873	0
978	2.7328501616521836	0
979	2.7357382648825586	0
980	2.7386266443029994	0
981	2.7415152999135044	0
982	2.744404231714075	0
983	2.74729343970471	0
984	2.7501829238854105	0
985	2.7530726842561757	0
986	2.7559627208170063	0
987	2.758853033567901	0
988	2.761743622508861	0
989	2.7646344876398863	0
990	2.767525628960976	0
991	2.7704170464721316	0
992	2.7733087401733516	0
993	2.776200710064637	0
994	2.7790929561459867	0
995	2.781985478417402	0
996	2.784878276878882	0
997	2.7877713515304268	0
998	2.7906647023720366	0
999	2.793558329403712	0
1000	2.7964522326254517	0
1001	2.7993464120372566	0
1002	2.802240867639126	0
1003	2.805135599431061	0
1004	2.8080306074130608	0
1005	2.810925891585126	0
1006	2.8138214519472555	0
1007	2.8167172884994502	0
1008	2.81961340124171	0
1009	2.822509790174035	0
1010	2.825406455296424	0
1011	2.828303396608879	0
1012	2.8312006141113986	0
1013	2.8340981078039835	0
1014	2.8369958776866326	0
1015	2.8398939237593477	0
1016	2.842792246022127	0
1017	2.8456908444749716	0
1018	2.848589719117881	0
1019	2.8514888699508556	0
1020	2.8543882969738945	0
1021	2.8572880001869994	0
1022	2.8601879795901684	0
1023	2.8630882351834033	0
